sk_id,cs_id,hu_id
3796,5792,8157
8789,5791,8158
4409,5790,7092
10090,5789,8159
10132,5788,8160
17764,17606,63124
25000,19742,72830
10152,5167,3467
3585,5787,4809
9600,5786,8100
3899,5785,7056
3211,5784,8014
10157,5783,8015
10160,5782,7959
4199,5781,7958
10162,5780,4898
10167,3716,3149
17765,17607,63123
24999,19741,72831
10168,5779,7734
10170,5778,1155
4458,5777,8101
5044,5776,7732
9595,5775,4431
4827,5774,8102
4196,5773,3211
10173,2004,8103
10195,5760,8104
3162,5759,2750
17766,17608,63122
24998,19740,72832
3860,5758,7066
10363,1224460,16270
5895,5757,8105
8889,5756,8106
3178,5755,8107
5080,5754,6626
7882,5753,8108
4460,5752,8109
8784,5751,7093
8782,5750,8152
3596,3663,8153
17767,17609,63121
24997,19735,72833
4448,5749,7059
4515,1098681,16271
4476,5748,8151
8028,5747,8150
10257,5746,7067
8885,5745,7094
5721,5744,7914
4474,5743,4912
5094,5742,8148
8938,5741,7061
8940,5740,8149
17605,9102,63998
578448,346450,1843299
3193,19945,42205
2915,2635,1898
8887,2662,5788
10960,2687,2461
5015,1290,5167
9851,2870,4891
169124,518979,1841859
4981,2895,6490
3165,2769,4930
3312,1310,2721
65377,142158,75469
10075,2815,6070
3556,2387,5283
3163,1371,5018
14022,1996,4566
14029,2842,6245
17768,17610,63120
24996,19734,72834
11075,5739,8193
4514,444363,5424
3216,4989,1065
4413,5008,4913
3228,5738,6621
10153,5737,4839
8810,5736,8145
3842,5735,8147
3884,5734,5138
4471,5469,4862
9886,4976,4857
17769,17611,63119
24995,19733,72835
9966,5733,4655
4513,417552,4555
5643,3601,4661
4487,5732,4668
3584,4959,4776
3153,3617,5028
4481,3970,5098
9866,5731,6990
4310,3967,6996
3555,4963,4821
3209,3506,6627
17770,17612,63118
24994,19732,72836
3213,5105,4881
4512,416822,4936
3170,5106,4916
3567,3401,4867
11141,5107,7036
5635,5108,4906
3147,5109,7161
5616,5110,4866
229281,251713,384956
5587,5111,7726
9887,3666,7541
4501,4960,7940
17771,17613,63117
24993,19731,72837
4315,3380,6629
4511,417361,16272
8575,5094,2694
8577,5095,7946
3145,5096,7947
5595,4961,7948
7958,5097,7949
3389,5090,7950
8580,5098,7951
4451,4977,7952
3637,4217,7953
17772,17614,63116
24992,19730,72838
8584,5099,1588
4510,417436,1160
3418,5100,7941
8585,5101,7954
8587,5102,7955
7861,4045,4901
7862,4529,4349
2904,5103,4433
3381,5104,2141
3151,5060,4333
8590,4700,7942
17773,17615,63115
24991,17280,72839
8023,3453,7045
4509,402646,6953
3365,4978,7944
3393,3566,7943
5072,5082,7041
7876,5081,7040
2914,5080,7043
2918,5079,7044
3292,4987,5112
8593,5078,5113
2919,5077,7945
17774,17616,63114
24990,19729,73262
2901,5061,7049
4508,402647,16273
4442,4964,8017
8920,3507,91
2907,4979,8018
3141,3603,7039
4830,4981,7677
8595,4956,7057
3385,4988,8019
4286,4117,8141
3180,3662,8142
17775,17617,63113
24989,19728,73263
3634,5062,4326
4507,402648,16274
5077,5066,7084
5075,5067,4377
3346,5068,8143
3568,1239,7676
3845,5069,5114
4479,5070,7754
6611,5071,7214
3264,5072,8144
4411,4958,7096
17776,17618,63112
24988,19727,73264
3149,5063,7213
4506,402650,16275
3344,4980,8095
5340,4160,8094
3155,4962,7085
3581,5073,3849
32011,7826,2224
5336,3427,8140
3195,3423,8139
5337,3422,7137
3590,3421,6921
5654,3419,5024
577234,1026197,1374761
17777,17619,63111
24987,19725,73265
3219,3418,5015
4505,424042,16276
3784,3417,6518
2903,3416,6508
2902,3406,1405
4305,3405,1285
3340,3404,120248
5020,3402,1093
3237,3407,108
5013,3408,1024
3350,3409,230
637965,1338381,1515070
17593,17316,41818
169287,331382,1446549
262444,89720,78123
534032,1117019,1441976
582067,934939,1036881
231980,456746,1483556
182185,135339,1078303
77245,19962,41891
380259,333528,775063
9884,2621,3612
11575,2649,1978
362810,379598,870330
8466,2673,1203
3908,1268,1199
4192,2855,3654
168271,499363,1841619
6928,2883,6487
3781,2754,4492
65354,1306,4069
65358,11474,70860
4283,252212,4020
230371,252778,3827
7863,2799,5149
3167,2391,5233
7880,1991,5094
9602,2726,4686
3214,2827,6128
17607,9105,56238
25159,19944,42211
10261,2636,3992
3594,2002,5789
9823,2688,2462
2905,1291,4415
7881,2871,6166
169132,518982,1841872
5018,2896,6960
4295,2770,3865
3239,1309,385
65378,142160,75470
4885,2816,1354
8787,2130,5284
11351,2716,4351
9462,2743,4201
10131,2843,6486
17778,17620,63110
24986,19723,73266
4987,3410,1025
3339,851231,40127
4301,3411,93
4303,3412,92
4975,3413,62
3334,2352,1344
11087,9196,7215
11130,18137,50061
11132,9937,60142
11134,18138,51193
11136,18139,83999
17779,17621,63109
24985,19722,73267
11137,18140,95276
75732,851237,60823
14795,9602,202915
14796,18141,52075
14797,18142,115974
14798,368390,130229
4278,67540,141256
192320,67539,77760
192321,315437,195072
192322,107859,216548
192323,805673,195075
17780,17625,63108
24984,17217,73271
192324,283968,195076
76750,1595947,103548
192325,805838,195079
192326,404740,216550
192327,404931,216552
192328,404917,195082
192329,807234,216553
4273,404940,195084
192330,807527,195086
4270,807542,216554
192331,1102423,216555
17781,17626,63107
24983,17279,73272
4267,812441,216556
192332,861066,216557
192333,1467085,216559
192334,1469115,216560
192335,1468824,1816423
4260,1468558,216563
192338,652400,155936
192339,1460074,216571
17782,17627,63106
24982,19721,73273
192340,1438090,216578
17783,17628,63104
24965,19720,73274
192350,1213950,1400613
17784,17629,63103
24964,19719,73275
192360,1438612,1832800
17785,17630,63102
24963,19718,73276
17786,17631,63101
24962,19717,73277
17787,17632,63100
24960,19716,73278
271083,401080,40685
17608,9106,56241
578447,931918,1180903
517952,813324,927048
25158,19943,42215
8390,2637,4436
3210,2663,3999
14016,2689,2463
4195,1292,4505
3787,2872,4925
10382,2897,6491
3936,932,3705
3338,1308,2325
77310,142179,75471
3192,2817,4841
4763,2376,3870
3903,665,5000
3861,1373,4512
10949,2844,6480
17788,17633,63099
24959,19715,73279
17789,17634,63098
24958,19714,73280
17790,17635,63097
24957,19713,73281
17791,17638,63096
24956,19712,73282
17792,17639,63095
24955,19711,73283
651278,596559,1273968
17793,17640,63092
24954,19709,73284
17794,17641,63091
24953,17199,73285
17795,17642,63090
24952,17197,73286
17796,17643,63089
24951,17192,73287
17797,17644,63088
24950,17195,73288
303116,430035,557018
17609,9107,63997
252942,502358,78403
25157,19942,42412
10262,2638,4040
5645,2664,5636
3230,2690,2464
8254,1293,3867
10345,2873,4406
10346,1382,4402
10959,2771,4934
65341,1373329,7510
10161,1383,4348
9456,2378,3996
9175,2717,4965
12439,2744,3516
3392,2845,6834
17798,17645,63087
24949,19708,73289
17799,17646,63086
24948,19707,73290
17800,17647,63085
24947,19706,73298
17801,17648,63084
24946,19705,73299
17802,16046,63083
24945,19704,73301
17803,17649,63082
24944,19703,73302
17804,17650,63081
24943,19702,73303
17805,17651,63080
24942,19701,73530
17806,17652,63079
24941,19700,73532
17807,17653,63078
24940,19699,73533
17610,9109,63996
25156,19941,42414
10263,2639,4033
13411,2665,4811
3904,2691,2465
8257,1294,3672
11361,2874,6974
9648,2898,1900
5098,2789,4902
5106,2818,6071
3177,2379,5306
10383,2718,3233
14023,2745,4622
3360,2846,3632
17808,17654,63077
24939,19698,73534
17809,17655,63076
24938,19697,73535
17810,17656,63075
24937,19696,73536
17811,17657,63074
24936,19695,73537
17812,17658,63073
24935,19694,73538
17813,17659,63072
24934,19693,73539
17814,17660,63071
24933,19692,73540
17815,17661,63070
24932,19691,73541
17816,17662,63069
24931,19690,73554
17817,17663,63068
24930,19688,73555
4562,9110,19113
73606,159585,156524
2773,276859,19103
32701,248574,333187
25155,19940,42416
3161,2640,3972
13410,2666,4330
10955,2692,2467
4985,1295,5170
4765,2875,5111
9554,930,4516
7851,2790,4937
9642,2819,6085
7522,2401,1483
14006,2720,4947
3148,2746,4641
14030,2847,6374
17818,17664,63067
24929,19687,73556
17819,17665,63066
24928,19685,73557
17820,17666,63065
24927,19684,73558
15929,17667,63063
24926,19683,73559
17821,17668,63062
24925,19682,73560
17822,17669,63061
24924,19681,73561
17823,17670,63060
24923,19680,73562
17824,17671,63059
24922,19679,73563
17825,17672,63058
24921,19678,73564
17826,17673,63057
24920,19677,73565
17611,9111,63995
573119,1166832,1373571
536864,573311,582018
25154,19939,42419
3576,2641,5733
9680,2667,4353
11357,2693,2468
3580,1296,5173
5896,2876,6985
4452,2899,6448
4472,2791,4468
3202,2820,3742
9604,2407,1488
3902,1389,1204
14024,2747,4644
14031,2848,6187
17827,17674,63056
24919,19673,73566
17828,17675,63055
24918,19672,73567
17829,17676,63054
24917,19671,73568
17830,16150,63053
24916,19670,73569
17831,17677,63052
24915,19669,73570
17832,17678,63051
24914,19668,73571
17833,16298,63050
24913,19667,73572
17834,17679,63049
24912,19666,73573
17835,16438,63048
24911,19665,73574
17836,17680,63046
24910,19663,73735
17612,17324,63994
25153,19938,42422
5024,2642,1355
3173,2668,4429
3593,2694,2469
8412,1297,3745
7917,2877,3641
4477,2900,1142
9965,2792,4976
3592,2821,3832
3179,2617,5318
3901,1398,4712
9822,2748,4073
3196,2849,3633
17837,9939,63045
24909,19662,73736
17838,11569,63044
24908,19661,73737
17839,11780,63042
24907,19660,73738
17840,11783,63041
24906,19659,73739
17841,11786,63040
24905,19658,73740
17842,11794,63039
24904,19657,73741
17843,11811,63038
24903,19656,73745
17844,17681,63037
24902,19655,73746
17845,16436,63036
24901,19654,73747
17846,17682,63035
24900,19653,73748
17613,17325,63993
25152,19937,42424
2906,2643,3560
4942,2669,1201
14017,2695,2471
3154,1298,3465
9679,2878,6988
9460,1436,2536
5097,2793,4978
3185,2822,5838
3583,2618,5322
10169,2721,4879
14025,2749,3942
14032,2850,3709
17847,17687,63034
24899,19652,73749
17848,17688,63033
24898,19651,73750
17849,17689,63029
24897,19650,73751
17850,17690,63028
252943,298225,430695
24896,19649,73752
17851,17691,63027
24895,19648,73753
17852,17692,63026
24894,19647,73754
17853,17693,63025
24893,19646,73755
17854,17694,63022
24892,19645,73756
17855,17695,63021
24891,19644,73757
17856,17696,63020
24890,19641,73758
17614,17326,63992
25151,19936,42426
5046,2644,5758
3905,2670,1929
4979,2696,2472
8477,1299,4503
5722,2879,6989
5926,2396,2537
5104,2794,4987
10088,2823,6089
9692,2003,5329
13904,2722,3941
8391,1997,4576
4986,1981,3554
17857,17697,63019
24889,19640,73759
17858,17698,63018
24888,19639,73760
17859,17699,63017
24887,19638,73761
17860,17700,62878
24886,19637,73762
17861,17701,62877
24885,19636,73763
17862,17702,62876
24884,19635,73764
17863,17703,62875
24883,19634,73765
17864,17704,62874
24882,19633,73766
17865,17705,62873
24881,19632,73772
17866,17706,62872
24880,19631,74152
17615,17327,63991
582447,507952,78412
25150,19934,42428
3349,2645,5412
11377,1370,4426
5036,2697,2473
8494,1300,5224
12189,2880,6962
9218,2397,2538
5103,2795,3517
12313,2824,6094
4990,2619,4920
14018,2723,4745
9833,2750,4691
11113,2851,6900
17867,17707,62871
24879,19630,74153
17868,17708,62870
24878,19629,74154
17869,17709,62869
24877,19628,74155
17870,17710,62868
24876,19627,74156
17871,17711,62867
24875,19626,74157
17872,17712,62865
24874,19625,74158
17873,17713,62864
24873,19624,74159
17874,17714,62863
24872,19623,74160
17875,17715,62862
24871,19622,74161
17876,17716,62860
24870,19621,74162
635448,1017360,1515987
637977,1583457,1794763
496874,360384,402446
549689,858017,900031
45894,290276,700124
511218,254382,84368
678320,349380,972685
679785,349073,561834
683321,349390,1739795
17594,17317,41817
69406,78163,1446974
450579,136091,1121433
263219,90677,78126
53469,578264,1363679
4468,19961,42054
3558,2622,4908
11370,2650,5780
9693,2674,2424
2917,1269,3543
3265,2856,3697
168329,499670,1841770
3923,2193,6488
4502,2131,3863
40614,1307,4071
65360,1459960,70864
687269,1514847,159536
4281,252501,4028
525421,252777,3506
11359,2800,5855
8651,2392,3650
5888,2701,5092
14020,2727,4716
14027,2828,6157
17616,17328,63990
161516,221756,503178
110046,96435,587745
13561,19933,42430
4455,2646,4485
3595,2671,4050
10403,2698,2474
8496,1301,3653
9126,2881,6244
4980,2398,2539
10073,2796,4964
2916,2825,6100
10632,17561,42030
14019,2724,4723
3150,2751,4697
5109,2852,4500
17877,17717,62859
24869,19616,74163
17878,17718,62857
24868,19615,74164
17879,17724,62856
24867,19614,74165
17880,17725,62855
24866,19613,74166
17881,17726,62854
24865,19612,74167
17882,17727,62853
24864,19611,74168
17883,17729,62852
24863,19610,74170
17884,17730,62851
24862,19609,74171
17885,17731,62850
24861,19608,74172
17886,17732,62848
24860,19607,74174
17617,17329,63989
25149,19932,42433
3686,2647,5414
11347,2699,2475
8543,1302,5228
5085,2399,2540
3238,2797,4842
3152,2752,4710
12257,2853,1206
17887,17733,62847
24859,19606,74176
17888,17734,62846
24858,19605,74177
17889,17735,62845
24857,19604,74178
15919,17736,62844
24856,19603,74179
17890,17737,62842
24855,19602,74180
17891,17738,62841
24854,19601,74181
17892,17739,62840
24853,19600,74182
17893,17740,62838
24852,19599,74183
17894,17741,62811
24851,19598,74184
17895,17742,62810
24850,19597,74185
17618,17331,63988
25148,19931,42545
17896,17743,62809
24849,19596,74186
17897,17744,62808
24848,19595,74187
17898,17745,62807
3318,19594,74188
17899,17746,62806
13730,17294,74189
17900,17747,62805
24847,19593,74190
17901,11931,37445
24846,19592,74191
17902,17748,62766
24845,19591,74192
17903,17749,62765
24844,19589,74193
17904,17750,62751
24843,19588,74194
17905,17751,62750
24842,19587,74195
533523,405591,1228176
17619,17332,63987
25147,19930,42548
17906,17752,4094
24841,19586,74196
17907,17754,62749
24840,17291,74197
17908,17755,62748
24839,19585,74198
17909,17756,62747
24838,17289,74199
17910,17757,62735
24837,17286,74200
17911,17759,62734
24836,19584,74201
17912,17760,62727
24835,17283,74202
17913,17761,55138
24834,19583,74203
17914,17762,62725
24833,19582,74204
17915,17763,62724
24832,19581,74205
17620,17333,63986
25146,19929,42550
17916,17765,62723
24831,19580,74206
17917,17767,62722
24830,19579,74460
17918,17768,62721
24829,19578,74461
17919,17769,62720
24828,19577,74462
17920,17770,62719
24826,19576,74463
17921,17771,62718
24825,19554,74464
17922,17787,62717
24824,19553,74465
17923,17788,62716
24823,19552,74467
17924,17790,62715
24822,19551,74468
17925,17792,62714
24821,19550,74469
5066,17334,63985
25145,19928,42552
17926,17794,62713
24819,19546,74470
17927,17795,62704
24814,19545,74471
17928,17796,62703
24813,19544,74472
17929,17797,62702
24812,19543,74473
17930,17798,62701
24811,19542,74474
17931,17799,62700
24810,19541,74475
17932,17800,62699
13729,19540,74477
17933,17801,62698
24809,19539,74484
17934,17802,62697
24808,19538,74485
17935,17803,62696
24807,19537,74486
17621,17335,63984
25144,19927,42558
17936,17804,62695
24806,19536,74488
17937,17805,57174
24805,19535,74490
17938,17806,62694
24804,19534,74493
17939,17807,62693
24803,19533,74494
17940,17809,62692
24802,19532,74495
17941,17811,62691
24801,19455,74496
17942,17813,62690
24800,19454,74497
17943,11937,62689
24799,19453,74499
17944,17814,62688
24798,19452,74500
17945,17815,62687
24797,19451,74708
17622,9058,45524
25143,19926,42813
17946,17818,62686
24796,19421,74709
17947,17817,61959
24795,19420,74710
17948,17819,61958
24794,19419,74711
17949,17820,62685
24793,19418,74712
17950,17821,60813
24792,19417,74713
17951,17822,62684
24791,19367,74714
17952,17823,62683
24790,19366,74715
17953,17824,62681
24789,19364,74716
17954,17825,62680
24788,19363,74717
17955,17826,62679
24787,19362,74718
17623,9059,60567
25142,19925,42815
17956,17827,62678
24786,19361,74719
17957,16677,62677
24785,19360,74720
17958,17828,62676
24784,19359,74721
17959,17829,62675
24783,19358,74722
17960,17830,62674
3317,19357,74723
17962,17831,62673
24782,19356,74724
17963,17832,62671
24781,19355,74725
17964,17833,62670
24780,19354,74726
17965,17834,62669
24779,19353,74727
17966,17835,219325
24778,19318,74728
17624,17336,63147
25141,19924,42817
17967,17836,62667
24777,19317,74729
17968,17837,62666
24776,19316,74730
17969,17838,62665
24775,19315,74731
17970,17839,61889
24774,19314,74732
17971,17840,61887
24773,19313,74733
4818,17841,19732
24772,19312,74734
17972,17842,19731
24771,19311,74735
3208,19983,19733
24770,19310,74736
17973,17845,19734
24769,19309,74737
17974,17846,19735
24768,19300,74738
38422,778774,796117
529974,220031,28940
73096,59351,973326
230574,978575,139850
110090,30328,87609
362090,17318,41815
17595,758518,807881
169436,458207,1447527
440812,155665,1107040
377649,90867,78129
282628,448398,1738219
4467,19960,42058
5035,2623,5343
3207,2651,1989
362600,30720,1087662
3863,2675,2421
3578,1270,3544
14033,2857,6901
168483,505062,1841547
3846,2884,3911
13996,2755,4764
65350,1319,4098
65361,1480008,70871
525422,252775,3384
4832,2000,5856
5033,2393,5234
3388,2702,4818
4275,2728,4364
5108,1372,6449
17625,17337,63146
613814,513714,78733
25140,19923,42819
17975,17847,19736
24767,19299,74739
17976,17772,19737
24766,19298,74740
17977,17773,19738
24765,19297,74741
17978,17774,19739
24764,19296,74742
17979,17775,19740
24763,19295,74743
17980,17776,19741
24762,19294,74744
17981,17777,19742
24761,19293,74745
17982,17778,19743
24760,19292,74746
17983,17779,19744
24759,19291,75041
17984,17780,19745
24758,19290,75042
17626,17338,63145
377640,516251,78734
25139,19922,42853
17985,17781,19747
24757,19289,75043
17986,17782,62660
24756,19288,75044
17987,17783,219324
24755,19287,75045
17988,17784,219323
24754,19286,75046
17989,17785,219327
24753,19285,75047
17990,17786,219326
24752,19284,75048
17991,17789,219328
24751,19283,75049
17992,17793,62653
24750,19282,75050
17993,17848,219330
24749,19281,75052
17994,17849,219329
24748,19280,75053
17627,17339,4628
104495,274034,4646
25138,19921,42886
17995,17850,62650
24747,19267,75054
17996,17851,219014
24746,19266,75055
17997,17852,219015
24745,19265,75057
17998,17853,219016
24744,19264,75058
17999,17854,219321
24743,19263,75060
18000,17855,219320
24742,19262,75061
18001,17856,58708
24741,19261,75062
18002,17857,219318
24740,19260,75063
18003,17858,219319
24739,19259,75064
18004,17859,219316
24738,19258,75065
17628,17340,63006
263214,516262,78735
19309,19920,42894
18005,17860,40158
24737,19257,75066
18006,13451,62641
24736,19256,75067
18007,17861,219317
24735,19255,75070
18008,17862,219311
24734,19254,75083
18009,17876,219310
24733,19253,75084
18010,17877,62637
24732,19252,75085
18011,17878,219309
24731,19251,75086
18012,17879,219308
24730,19250,75087
18013,17880,219312
20057,19249,75088
18014,17881,219313
24729,19219,75089
17629,17341,60379
25137,19919,42926
18015,17882,37172
24728,19218,75090
123896,306475,144684
18016,17883,219314
24726,19217,75092
18017,17884,219307
24725,19216,75093
18018,17885,219315
24724,19215,75189
18019,17886,219332
24723,19214,75190
18020,17887,219322
24722,19213,75191
18021,17888,62627
24721,19212,75192
18022,17889,62626
24720,19211,75193
